"Plot Title: 2021_11_17_b"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 10834020, SEN S/N: 10834020, LBL: <C6>)","Intensity, Lux (LGR S/N: 10834020, SEN S/N: 10834020)","Coupler Detached (LGR S/N: 10834020)","Coupler Attached (LGR S/N: 10834020)","Host Connected (LGR S/N: 10834020)","Stopped (LGR S/N: 10834020)","End Of File (LGR S/N: 10834020)"
444,11/17/21 02:04:15 PM,27.961,4650.0,,,,,
445,11/17/21 02:04:45 PM,27.961,4650.0,,,,,
446,11/17/21 02:05:15 PM,27.961,4477.8,,,,,
447,11/17/21 02:05:45 PM,27.961,4650.0,,,,,
448,11/17/21 02:06:15 PM,27.961,4822.3,,,,,
449,11/17/21 02:06:45 PM,27.961,4822.3,,,,,
450,11/17/21 02:07:15 PM,27.961,4477.8,,,,,
451,11/17/21 02:07:45 PM,27.961,3616.7,,,,,
452,11/17/21 02:08:15 PM,27.961,4477.8,,,,,
453,11/17/21 02:08:45 PM,28.060,4822.3,,,,,
454,11/17/21 02:09:15 PM,28.060,4650.0,,,,,
455,11/17/21 02:09:45 PM,28.060,4650.0,,,,,
456,11/17/21 02:10:15 PM,28.060,4477.8,,,,,
457,11/17/21 02:10:45 PM,28.060,4650.0,,,,,
458,11/17/21 02:11:15 PM,28.060,4650.0,,,,,
459,11/17/21 02:11:45 PM,28.060,4650.0,,,,,
460,11/17/21 02:12:15 PM,28.060,4822.3,,,,,
461,11/17/21 02:12:45 PM,28.060,4477.8,,,,,
462,11/17/21 02:13:15 PM,28.060,4477.8,,,,,
463,11/17/21 02:13:45 PM,28.060,4477.8,,,,,
464,11/17/21 02:14:15 PM,28.060,2927.8,,,,,
465,11/17/21 02:14:45 PM,28.060,613.5,,,,,
466,11/17/21 02:15:15 PM,27.961,10.8,,,,,
467,11/17/21 02:15:45 PM,27.862,0.0,,,,,
468,11/17/21 02:16:15 PM,27.764,0.0,,,,,
469,11/17/21 02:16:45 PM,27.665,0.0,,,,,
470,11/17/21 02:17:15 PM,27.665,0.0,,,,,
471,11/17/21 02:17:45 PM,27.567,0.0,,,,,
472,11/17/21 02:18:15 PM,27.567,0.0,,,,,
473,11/17/21 02:18:45 PM,27.567,0.0,,,,,
474,11/17/21 02:19:15 PM,27.567,0.0,,,,,
475,11/17/21 02:19:45 PM,27.468,0.0,,,,,
476,11/17/21 02:20:15 PM,27.468,0.0,,,,,
477,11/17/21 02:20:45 PM,27.468,0.0,,,,,
478,11/17/21 02:21:15 PM,27.468,0.0,,,,,
479,11/17/21 02:21:45 PM,27.468,0.0,,,,,
480,11/17/21 02:22:15 PM,27.468,0.0,,,,,
481,11/17/21 02:22:45 PM,27.468,0.0,,,,,
482,11/17/21 02:23:15 PM,27.468,0.0,,,,,
483,11/17/21 02:23:45 PM,27.468,0.0,,,,,
484,11/17/21 02:24:15 PM,27.468,0.0,,,,,
485,11/17/21 02:24:45 PM,27.468,0.0,,,,,
486,11/17/21 02:25:15 PM,27.468,0.0,,,,,
487,11/17/21 02:25:45 PM,27.468,0.0,,,,,
488,11/17/21 02:26:15 PM,27.468,0.0,,,,,
489,11/17/21 02:26:45 PM,27.468,0.0,,,,,
490,11/17/21 02:27:15 PM,27.468,0.0,,,,,
491,11/17/21 02:27:45 PM,27.468,2927.8,,,,,
492,11/17/21 02:28:15 PM,27.567,1377.8,,,,,
493,11/17/21 02:28:45 PM,27.862,9644.5,,,,,
494,11/17/21 02:29:15 PM,27.862,1722.2,,,,,
495,11/17/21 02:29:45 PM,27.764,1894.5,,,,,
496,11/17/21 02:30:15 PM,27.764,3444.5,,,,,
497,11/17/21 02:30:45 PM,27.764,7233.4,,,,,
498,11/17/21 02:31:15 PM,27.764,5338.9,,,,,
499,11/17/21 02:31:45 PM,27.764,5511.1,,,,,
500,11/17/21 02:32:15 PM,27.862,6544.5,,,,,
501,11/17/21 02:32:45 PM,27.862,6544.5,,,,,
502,11/17/21 02:33:15 PM,27.862,4133.4,,,,,
503,11/17/21 02:33:45 PM,27.862,2755.6,,,,,
504,11/17/21 02:34:15 PM,27.862,2238.9,,,,,
505,11/17/21 02:34:45 PM,27.862,6200.0,,,,,
506,11/17/21 02:35:15 PM,27.862,6200.0,,,,,
507,11/17/21 02:35:45 PM,27.961,7233.4,,,,,
508,11/17/21 02:36:15 PM,27.961,6544.5,,,,,
509,11/17/21 02:36:45 PM,27.961,7233.4,,,,,
510,11/17/21 02:37:15 PM,27.961,7233.4,,,,,
511,11/17/21 02:37:45 PM,27.961,7577.8,,,,,
512,11/17/21 02:38:15 PM,27.961,6200.0,,,,,
513,11/17/21 02:38:45 PM,27.961,5511.1,,,,,
514,11/17/21 02:39:15 PM,27.961,5511.1,,,,,
515,11/17/21 02:39:45 PM,27.961,6200.0,,,,,
516,11/17/21 02:40:15 PM,27.961,6200.0,,,,,
517,11/17/21 02:40:45 PM,27.961,5511.1,,,,,
518,11/17/21 02:41:15 PM,27.961,6200.0,,,,,
519,11/17/21 02:41:45 PM,27.961,5511.1,,,,,
520,11/17/21 02:42:15 PM,27.961,3788.9,,,,,
521,11/17/21 02:42:45 PM,27.961,5166.7,,,,,
522,11/17/21 02:43:15 PM,27.961,5511.1,,,,,
523,11/17/21 02:43:45 PM,27.961,5511.1,,,,,
524,11/17/21 02:44:15 PM,27.961,6200.0,,,,,
525,11/17/21 02:44:45 PM,27.961,6200.0,,,,,
526,11/17/21 02:45:15 PM,27.961,4822.3,,,,,
527,11/17/21 02:45:45 PM,27.862,2927.8,,,,,
528,11/17/21 02:46:15 PM,27.862,2755.6,,,,,
529,11/17/21 02:46:45 PM,27.862,3100.0,,,,,
530,11/17/21 02:47:15 PM,27.764,3444.5,,,,,
531,11/17/21 02:47:45 PM,27.764,3616.7,,,,,
532,11/17/21 02:48:15 PM,27.764,3616.7,,,,,
533,11/17/21 02:48:45 PM,27.764,3961.1,,,,,
534,11/17/21 02:49:15 PM,27.764,4650.0,,,,,
535,11/17/21 02:49:45 PM,27.862,5511.1,,,,,
536,11/17/21 02:50:15 PM,27.961,9644.5,,,,,
537,11/17/21 02:50:45 PM,27.961,10333.4,,,,,
538,11/17/21 02:51:15 PM,27.961,8611.2,,,,,
539,11/17/21 02:51:45 PM,28.060,7233.4,,,,,
540,11/17/21 02:52:15 PM,28.060,7233.4,,,,,
541,11/17/21 02:52:45 PM,28.060,5511.1,,,,,
542,11/17/21 02:53:15 PM,28.060,8266.7,,,,,
543,11/17/21 02:53:45 PM,28.159,9300.1,,,,,
544,11/17/21 02:54:15 PM,28.159,8611.2,,,,,
545,11/17/21 02:54:45 PM,28.159,8611.2,,,,,
546,11/17/21 02:55:15 PM,28.159,8611.2,,,,,
547,11/17/21 02:55:45 PM,28.159,9300.1,,,,,
548,11/17/21 02:56:15 PM,28.159,8266.7,,,,,
549,11/17/21 02:56:45 PM,28.258,8611.2,,,,,
550,11/17/21 02:57:15 PM,28.258,8611.2,,,,,
551,11/17/21 02:57:45 PM,28.258,8266.7,,,,,
552,11/17/21 02:58:15 PM,28.258,8266.7,,,,,
553,11/17/21 02:58:45 PM,28.258,8266.7,,,,,
554,11/17/21 02:59:15 PM,28.258,8611.2,,,,,
555,11/17/21 02:59:45 PM,28.159,8611.2,,,,,
556,11/17/21 03:00:15 PM,28.159,7577.8,,,,,
557,11/17/21 03:00:45 PM,28.159,8266.7,,,,,
558,11/17/21 03:01:15 PM,28.159,8266.7,,,,,
559,11/17/21 03:01:45 PM,28.159,8611.2,,,,,
560,11/17/21 03:02:15 PM,28.159,7577.8,,,,,
561,11/17/21 03:02:45 PM,28.159,7577.8,,,,,
562,11/17/21 03:03:15 PM,28.159,3100.0,,,,,
563,11/17/21 03:03:45 PM,28.060,75.3,,,,,
564,11/17/21 03:04:15 PM,27.961,64.6,,,,,
565,11/17/21 03:04:45 PM,27.862,32.3,,,,,
566,11/17/21 03:05:15 PM,27.764,0.0,,,,,
567,11/17/21 03:05:45 PM,27.764,0.0,,,,,
568,11/17/21 03:06:15 PM,27.665,0.0,,,,,
569,11/17/21 03:06:45 PM,27.665,0.0,,,,,
570,11/17/21 03:07:15 PM,27.665,0.0,,,,,
571,11/17/21 03:07:45 PM,27.665,0.0,,,,,
572,11/17/21 03:08:15 PM,27.665,0.0,,,,,
573,11/17/21 03:08:45 PM,27.567,0.0,,,,,
574,11/17/21 03:09:15 PM,27.567,0.0,,,,,
575,11/17/21 03:09:45 PM,27.567,0.0,,,,,
576,11/17/21 03:10:15 PM,27.567,0.0,,,,,
577,11/17/21 03:10:45 PM,27.567,0.0,,,,,
578,11/17/21 03:11:15 PM,27.567,0.0,,,,,
579,11/17/21 03:11:45 PM,27.567,0.0,,,,,
580,11/17/21 03:12:15 PM,27.567,0.0,,,,,
581,11/17/21 03:12:45 PM,27.567,0.0,,,,,
582,11/17/21 03:13:15 PM,27.567,0.0,,,,,
583,11/17/21 03:13:45 PM,27.567,0.0,,,,,
584,11/17/21 03:14:15 PM,27.567,0.0,,,,,
585,11/17/21 03:14:45 PM,27.567,0.0,,,,,
586,11/17/21 03:15:15 PM,27.567,0.0,,,,,
587,11/17/21 03:15:45 PM,27.567,0.0,,,,,
588,11/17/21 03:16:15 PM,27.567,0.0,,,,,
589,11/17/21 03:16:45 PM,27.567,1980.6,,,,,
590,11/17/21 03:17:15 PM,27.665,8611.2,,,,,
591,11/17/21 03:17:45 PM,27.764,3100.0,,,,,
592,11/17/21 03:18:15 PM,27.764,1894.5,,,,,
593,11/17/21 03:18:45 PM,27.862,13089.0,,,,,
594,11/17/21 03:19:15 PM,27.862,183.0,,,,,
595,11/17/21 03:19:45 PM,27.862,8266.7,,,,,
596,11/17/21 03:20:15 PM,27.961,4477.8,,,,,
597,11/17/21 03:20:45 PM,27.961,5166.7,,,,,
598,11/17/21 03:21:15 PM,27.862,2152.8,,,,,
599,11/17/21 03:21:45 PM,27.862,3444.5,,,,,
600,11/17/21 03:22:15 PM,27.862,2927.8,,,,,
601,11/17/21 03:22:45 PM,27.862,2497.2,,,,,
602,11/17/21 03:23:15 PM,27.862,8611.2,,,,,
603,11/17/21 03:23:45 PM,27.862,6200.0,,,,,
604,11/17/21 03:24:15 PM,27.764,4305.6,,,,,
605,11/17/21 03:24:45 PM,27.862,5511.1,,,,,
606,11/17/21 03:25:15 PM,28.060,9300.1,,,,,
607,11/17/21 03:25:45 PM,28.258,11022.3,,,,,
608,11/17/21 03:26:15 PM,28.357,1894.5,,,,,
609,11/17/21 03:26:45 PM,28.159,6200.0,,,,,
610,11/17/21 03:27:15 PM,28.060,5166.7,,,,,
611,11/17/21 03:27:45 PM,27.961,5511.1,,,,,
612,11/17/21 03:28:15 PM,27.961,4305.6,,,,,
613,11/17/21 03:28:45 PM,27.862,3788.9,,,,,
614,11/17/21 03:29:15 PM,27.862,3444.5,,,,,
615,11/17/21 03:29:45 PM,27.862,3788.9,,,,,
616,11/17/21 03:30:15 PM,27.862,4650.0,,,,,
617,11/17/21 03:30:45 PM,27.862,4650.0,,,,,
618,11/17/21 03:31:15 PM,27.862,3616.7,,,,,
619,11/17/21 03:31:45 PM,27.764,3272.2,,,,,
620,11/17/21 03:32:15 PM,27.764,3961.1,,,,,
621,11/17/21 03:32:45 PM,27.764,4133.4,,,,,
622,11/17/21 03:33:15 PM,27.862,4994.5,,,,,
623,11/17/21 03:33:45 PM,27.862,4822.3,,,,,
624,11/17/21 03:34:15 PM,27.862,4650.0,,,,,
625,11/17/21 03:34:45 PM,27.961,5166.7,,,,,
626,11/17/21 03:35:15 PM,27.961,4994.5,,,,,
627,11/17/21 03:35:45 PM,27.961,4822.3,,,,,
628,11/17/21 03:36:15 PM,27.961,4822.3,,,,,
629,11/17/21 03:36:45 PM,27.961,5166.7,,,,,
630,11/17/21 03:37:15 PM,27.961,5166.7,,,,,
631,11/17/21 03:37:45 PM,27.961,5166.7,,,,,
632,11/17/21 03:38:15 PM,27.961,4305.6,,,,,
633,11/17/21 03:38:45 PM,27.961,5338.9,,,,,
634,11/17/21 03:39:15 PM,27.862,3272.2,,,,,
635,11/17/21 03:39:45 PM,27.862,3272.2,,,,,
636,11/17/21 03:40:15 PM,27.961,4994.5,,,,,
637,11/17/21 03:40:45 PM,27.961,4133.4,,,,,
638,11/17/21 03:41:15 PM,27.961,4305.6,,,,,
639,11/17/21 03:41:45 PM,27.961,4305.6,,,,,
640,11/17/21 03:42:15 PM,27.862,21.5,,,,,
641,11/17/21 03:42:45 PM,27.764,0.0,,,,,
642,11/17/21 03:43:15 PM,27.764,0.0,,,,,
643,11/17/21 03:43:45 PM,27.665,0.0,,,,,
644,11/17/21 03:44:15 PM,27.665,10.8,,,,,
645,11/17/21 03:44:45 PM,27.567,0.0,,,,,
646,11/17/21 03:45:15 PM,27.567,0.0,,,,,
647,11/17/21 03:45:45 PM,27.567,0.0,,,,,
648,11/17/21 03:46:15 PM,27.567,0.0,,,,,
649,11/17/21 03:46:45 PM,27.567,0.0,,,,,
650,11/17/21 03:47:15 PM,27.567,0.0,,,,,
651,11/17/21 03:47:45 PM,27.567,0.0,,,,,
652,11/17/21 03:48:15 PM,27.567,0.0,,,,,
653,11/17/21 03:48:45 PM,27.567,0.0,,,,,
654,11/17/21 03:49:15 PM,27.567,0.0,,,,,
655,11/17/21 03:49:45 PM,27.567,0.0,,,,,
656,11/17/21 03:50:15 PM,27.468,0.0,,,,,
657,11/17/21 03:50:45 PM,27.468,0.0,,,,,
658,11/17/21 03:51:15 PM,27.468,0.0,,,,,
659,11/17/21 03:51:45 PM,27.567,4133.4,,,,,
660,11/17/21 03:52:15 PM,27.665,3788.9,,,,,
661,11/17/21 03:52:45 PM,27.764,2238.9,,,,,
662,11/17/21 03:53:15 PM,27.764,3444.5,,,,,
663,11/17/21 03:53:45 PM,27.862,3100.0,,,,,
664,11/17/21 03:54:15 PM,27.862,2325.0,,,,,
665,11/17/21 03:54:45 PM,27.862,2238.9,,,,,
666,11/17/21 03:55:15 PM,27.862,2238.9,,,,,
667,11/17/21 03:55:45 PM,27.862,1980.6,,,,,
668,11/17/21 03:56:15 PM,27.862,1367.0,,,,,
669,11/17/21 03:56:45 PM,27.862,1722.2,,,,,
670,11/17/21 03:57:15 PM,27.862,1636.1,,,,,
671,11/17/21 03:57:45 PM,27.862,1550.0,,,,,
672,11/17/21 03:58:15 PM,27.862,1377.8,,,,,
673,11/17/21 03:58:45 PM,27.862,1259.4,,,,,
674,11/17/21 03:59:15 PM,27.862,850.4,,,,,
675,11/17/21 03:59:45 PM,27.764,904.2,,,,,
676,11/17/21 04:00:15 PM,27.764,96.9,,,,,
677,11/17/21 04:00:45 PM,27.764,1377.8,,,,,
678,11/17/21 04:01:15 PM,27.665,301.4,,,,,
679,11/17/21 04:01:45 PM,27.764,667.4,,,,,
680,11/17/21 04:02:15 PM,27.862,839.6,,,,,
681,11/17/21 04:02:45 PM,27.862,828.8,,,,,
682,11/17/21 04:03:15 PM,27.862,796.5,,,,,
683,11/17/21 04:03:45 PM,27.862,742.7,,,,,
684,11/17/21 04:04:15 PM,27.764,710.4,,,,,
685,11/17/21 04:04:45 PM,27.764,678.1,,,,,
686,11/17/21 04:05:15 PM,27.665,645.8,,,,,
687,11/17/21 04:05:45 PM,27.665,624.3,,,,,
688,11/17/21 04:06:15 PM,27.665,602.8,,,,,
689,11/17/21 04:06:45 PM,27.567,581.3,,,,,
690,11/17/21 04:07:15 PM,27.468,559.7,,,,,
691,11/17/21 04:07:45 PM,27.370,538.2,,,,,
692,11/17/21 04:08:15 PM,27.370,516.7,,,,,
693,11/17/21 04:08:45 PM,27.370,495.1,,,,,
694,11/17/21 04:09:15 PM,27.173,721.2,,,,,
695,11/17/21 04:09:45 PM,27.173,32.3,,,,,
696,11/17/21 04:10:15 PM,27.075,53.8,,,,,
697,11/17/21 04:10:45 PM,26.977,43.1,,,,,
698,11/17/21 04:11:15 PM,26.977,10.8,,,,,
699,11/17/21 04:11:45 PM,26.879,21.5,,,,,
700,11/17/21 04:12:15 PM,26.879,32.3,,,,,
701,11/17/21 04:12:45 PM,26.781,0.0,,,,,
702,11/17/21 04:13:15 PM,26.683,0.0,,,,,
703,11/17/21 04:13:45 PM,26.683,0.0,,,,,
704,11/17/21 04:14:15 PM,26.585,0.0,,,,,
705,11/17/21 04:14:45 PM,26.488,0.0,,,,,
706,11/17/21 04:15:15 PM,26.390,0.0,,,,,
707,11/17/21 04:15:45 PM,26.390,0.0,,,,,
708,11/17/21 04:16:15 PM,26.292,0.0,,,,,
709,11/17/21 04:16:45 PM,26.195,0.0,,,,,
710,11/17/21 04:17:15 PM,26.195,0.0,,,,,
711,11/17/21 04:17:45 PM,26.097,0.0,,,,,
712,11/17/21 04:18:15 PM,26.000,0.0,,,,,
713,11/17/21 04:18:45 PM,26.000,0.0,,,,,
714,11/17/21 04:19:15 PM,25.902,0.0,,,,,
715,11/17/21 04:19:45 PM,25.902,0.0,,,,,
716,11/17/21 04:20:15 PM,25.805,0.0,,,,,
717,11/17/21 04:20:45 PM,25.805,0.0,,,,,
718,11/17/21 04:21:15 PM,25.805,139.9,,,,,
719,11/17/21 04:21:45 PM,25.708,0.0,,,,,
720,11/17/21 04:22:15 PM,25.610,0.0,,,,,
721,11/17/21 04:22:45 PM,25.513,0.0,,,,,
722,11/17/21 04:23:15 PM,25.513,0.0,,,,,
723,11/17/21 04:23:45 PM,25.416,0.0,,,,,
724,11/17/21 04:24:15 PM,25.513,0.0,,,,,
725,11/17/21 04:24:45 PM,25.513,21.5,,,,,
726,11/17/21 04:25:15 PM,25.513,53.8,,,,,
727,11/17/21 04:25:45 PM,25.610,53.8,,,,,
728,11/17/21 04:26:14 PM,,,,Logged,Logged,,
729,11/17/21 04:26:15 PM,25.610,0.0,,,,,
730,11/17/21 04:26:22 PM,,,,,,Logged,Logged
